Page,URL,Title,Impact,Rule ID,Description,Help,Help URL,HTML Element
1,https://test-ufl.pantheonsite.io,Homepage | Urbana Free Library,serious,aria-hidden-focus,Ensure aria-hidden elements are not focusable nor contain focusable elements,ARIA hidden element must not be focusable or contain focusable elements,https://dequeuniversity.com/rules/axe/4.10/aria-hidden-focus?application=axeAPI,"<div tabindex=""-1"" class=""field__item slick-slide"" data-slick-index=""0"" aria-hidden=""true"" role=""tabpanel"" id=""slick-slide00"" aria-describedby=""slick-slide-control00"" style=""width: 1229px;"">"
105,https://test-ufl.pantheonsite.io/about/friends,Friends of the Library | Urbana Free Library,serious,link-name,Ensure links have discernible text,Links must have discernible text,https://dequeuniversity.com/rules/axe/4.10/link-name?application=axeAPI,"<a href=""https://www.facebook.com/UrbanaFreeLibrary"" target=""_blank"" alt=""facebook""><img alt="""" class=""adaptive-image"" src=""/themes/custom/ufl/assets/images/facebook.png"" typeof=""foaf:Image""></a>"
105,https://test-ufl.pantheonsite.io/about/friends,Friends of the Library | Urbana Free Library,serious,link-name,Ensure links have discernible text,Links must have discernible text,https://dequeuniversity.com/rules/axe/4.10/link-name?application=axeAPI,"<a href=""https://www.instagram.com/urbanafreelibrary/"" target=""_blank"" alt=""instagram""><img alt="""" class=""adaptive-image"" src=""/themes/custom/ufl/assets/images/instagram.png"" typeof=""foaf:Image""></a>"
105,https://test-ufl.pantheonsite.io/about/friends,Friends of the Library | Urbana Free Library,serious,link-name,Ensure links have discernible text,Links must have discernible text,https://dequeuniversity.com/rules/axe/4.10/link-name?application=axeAPI,"<a href=""https://twitter.com/search?f=tweets&amp;vertical=default&amp;q=urbanafree"" target=""_blank"" alt=""twitter""><img alt="""" class=""adaptive-image"" src=""/themes/custom/ufl/assets/images/twitter.png"" typeof=""foaf:Image""></a>"
105,https://test-ufl.pantheonsite.io/about/friends,Friends of the Library | Urbana Free Library,serious,link-name,Ensure links have discernible text,Links must have discernible text,https://dequeuniversity.com/rules/axe/4.10/link-name?application=axeAPI,"<a href=""http://www.flickr.com/photos/98945443@N05"" target=""_blank"" alt=""flickr""><img alt="""" class=""adaptive-image"" src=""/themes/custom/ufl/assets/images/flickr.png"" typeof=""foaf:Image""></a>"
106,https://test-ufl.pantheonsite.io/local-history/blog/african-american-baseball-teams-champaign-county,African American Baseball Teams in Champaign County | Urbana Free Library,serious,frame-title,Ensure <iframe> and <frame> elements have an accessible name,Frames must have an accessible name,https://dequeuniversity.com/rules/axe/4.10/frame-title?application=axeAPI,"<iframe src=""https://urbanafreelibrary.libnet.info/widget?id=15863&amp;style=1168&amp;location=1672"" data-widgetid=""15863"" data-client=""urbanafreelibrary"" scrolling=""no"" style=""overflow: hidden;"" marginheight=""0"" class=""widgetframepreview"" onload=""resizeIframe(this)"" width=""100%"" height=""600"" frameborder=""0"">"
106,https://test-ufl.pantheonsite.io/local-history/blog/african-american-baseball-teams-champaign-county,African American Baseball Teams in Champaign County | Urbana Free Library,moderate,landmark-unique,Ensure landmarks are unique,Landmarks should have a unique role or role/label/title (i.e. accessible name) combination,https://dequeuniversity.com/rules/axe/4.10/landmark-unique?application=axeAPI,"<div role=""navigation"" aria-label=""Mobile navigation"" class=""region region-mobile-navigation"" id=""region-mobile-navigation"">"
106,https://test-ufl.pantheonsite.io/local-history/blog/african-american-baseball-teams-champaign-county,African American Baseball Teams in Champaign County | Urbana Free Library,serious,link-name,Ensure links have discernible text,Links must have discernible text,https://dequeuniversity.com/rules/axe/4.10/link-name?application=axeAPI,"<a href=""https://www.facebook.com/UrbanaFreeLibrary"" target=""_blank"" alt=""facebook""><img alt="""" class=""adaptive-image"" src=""/themes/custom/ufl/assets/images/facebook.png"" typeof=""foaf:Image""></a>"
106,https://test-ufl.pantheonsite.io/local-history/blog/african-american-baseball-teams-champaign-county,African American Baseball Teams in Champaign County | Urbana Free Library,serious,link-name,Ensure links have discernible text,Links must have discernible text,https://dequeuniversity.com/rules/axe/4.10/link-name?application=axeAPI,"<a href=""https://www.instagram.com/urbanafreelibrary/"" target=""_blank"" alt=""instagram""><img alt="""" class=""adaptive-image"" src=""/themes/custom/ufl/assets/images/instagram.png"" typeof=""foaf:Image""></a>"
106,https://test-ufl.pantheonsite.io/local-history/blog/african-american-baseball-teams-champaign-county,African American Baseball Teams in Champaign County | Urbana Free Library,serious,link-name,Ensure links have discernible text,Links must have discernible text,https://dequeuniversity.com/rules/axe/4.10/link-name?application=axeAPI,"<a href=""https://twitter.com/search?f=tweets&amp;vertical=default&amp;q=urbanafree"" target=""_blank"" alt=""twitter""><img alt="""" class=""adaptive-image"" src=""/themes/custom/ufl/assets/images/twitter.png"" typeof=""foaf:Image""></a>"
106,https://test-ufl.pantheonsite.io/local-history/blog/african-american-baseball-teams-champaign-county,African American Baseball Teams in Champaign County | Urbana Free Library,serious,link-name,Ensure links have discernible text,Links must have discernible text,https://dequeuniversity.com/rules/axe/4.10/link-name?application=axeAPI,"<a href=""http://www.flickr.com/photos/98945443@N05"" target=""_blank"" alt=""flickr""><img alt="""" class=""adaptive-image"" src=""/themes/custom/ufl/assets/images/flickr.png"" typeof=""foaf:Image""></a>"
107,https://test-ufl.pantheonsite.io/local-history/blog/round-barn-redux,Round Barn Redux | Urbana Free Library,serious,frame-title,Ensure <iframe> and <frame> elements have an accessible name,Frames must have an accessible name,https://dequeuniversity.com/rules/axe/4.10/frame-title?application=axeAPI,"<iframe src=""https://urbanafreelibrary.libnet.info/widget?id=15863&amp;style=1168&amp;location=1672"" data-widgetid=""15863"" data-client=""urbanafreelibrary"" scrolling=""no"" style=""overflow: hidden;"" marginheight=""0"" class=""widgetframepreview"" onload=""resizeIframe(this)"" width=""100%"" height=""600"" frameborder=""0"">"
107,https://test-ufl.pantheonsite.io/local-history/blog/round-barn-redux,Round Barn Redux | Urbana Free Library,moderate,landmark-unique,Ensure landmarks are unique,Landmarks should have a unique role or role/label/title (i.e. accessible name) combination,https://dequeuniversity.com/rules/axe/4.10/landmark-unique?application=axeAPI,"<div role=""navigation"" aria-label=""Mobile navigation"" class=""region region-mobile-navigation"" id=""region-mobile-navigation"">"
107,https://test-ufl.pantheonsite.io/local-history/blog/round-barn-redux,Round Barn Redux | Urbana Free Library,serious,link-name,Ensure links have discernible text,Links must have discernible text,https://dequeuniversity.com/rules/axe/4.10/link-name?application=axeAPI,"<a href=""https://www.facebook.com/UrbanaFreeLibrary"" target=""_blank"" alt=""facebook""><img alt="""" class=""adaptive-image"" src=""/themes/custom/ufl/assets/images/facebook.png"" typeof=""foaf:Image""></a>"
107,https://test-ufl.pantheonsite.io/local-history/blog/round-barn-redux,Round Barn Redux | Urbana Free Library,serious,link-name,Ensure links have discernible text,Links must have discernible text,https://dequeuniversity.com/rules/axe/4.10/link-name?application=axeAPI,"<a href=""https://www.instagram.com/urbanafreelibrary/"" target=""_blank"" alt=""instagram""><img alt="""" class=""adaptive-image"" src=""/themes/custom/ufl/assets/images/instagram.png"" typeof=""foaf:Image""></a>"
107,https://test-ufl.pantheonsite.io/local-history/blog/round-barn-redux,Round Barn Redux | Urbana Free Library,serious,link-name,Ensure links have discernible text,Links must have discernible text,https://dequeuniversity.com/rules/axe/4.10/link-name?application=axeAPI,"<a href=""https://twitter.com/search?f=tweets&amp;vertical=default&amp;q=urbanafree"" target=""_blank"" alt=""twitter""><img alt="""" class=""adaptive-image"" src=""/themes/custom/ufl/assets/images/twitter.png"" typeof=""foaf:Image""></a>"
107,https://test-ufl.pantheonsite.io/local-history/blog/round-barn-redux,Round Barn Redux | Urbana Free Library,serious,link-name,Ensure links have discernible text,Links must have discernible text,https://dequeuniversity.com/rules/axe/4.10/link-name?application=axeAPI,"<a href=""http://www.flickr.com/photos/98945443@N05"" target=""_blank"" alt=""flickr""><img alt="""" class=""adaptive-image"" src=""/themes/custom/ufl/assets/images/flickr.png"" typeof=""foaf:Image""></a>"
108,https://test-ufl.pantheonsite.io/local-history/blog/family-history-bb-blaisdells-and-buseys,Family History B&B: the Blaisdells and the Buseys | Urbana Free Library,serious,frame-title,Ensure <iframe> and <frame> elements have an accessible name,Frames must have an accessible name,https://dequeuniversity.com/rules/axe/4.10/frame-title?application=axeAPI,"<iframe src=""https://urbanafreelibrary.libnet.info/widget?id=15863&amp;style=1168&amp;location=1672"" data-widgetid=""15863"" data-client=""urbanafreelibrary"" scrolling=""no"" style=""overflow: hidden;"" marginheight=""0"" class=""widgetframepreview"" onload=""resizeIframe(this)"" width=""100%"" height=""600"" frameborder=""0"">"
108,https://test-ufl.pantheonsite.io/local-history/blog/family-history-bb-blaisdells-and-buseys,Family History B&B: the Blaisdells and the Buseys | Urbana Free Library,moderate,landmark-unique,Ensure landmarks are unique,Landmarks should have a unique role or role/label/title (i.e. accessible name) combination,https://dequeuniversity.com/rules/axe/4.10/landmark-unique?application=axeAPI,"<div role=""navigation"" aria-label=""Mobile navigation"" class=""region region-mobile-navigation"" id=""region-mobile-navigation"">"
108,https://test-ufl.pantheonsite.io/local-history/blog/family-history-bb-blaisdells-and-buseys,Family History B&B: the Blaisdells and the Buseys | Urbana Free Library,serious,link-name,Ensure links have discernible text,Links must have discernible text,https://dequeuniversity.com/rules/axe/4.10/link-name?application=axeAPI,"<a href=""https://www.facebook.com/UrbanaFreeLibrary"" target=""_blank"" alt=""facebook""><img alt="""" class=""adaptive-image"" src=""/themes/custom/ufl/assets/images/facebook.png"" typeof=""foaf:Image""></a>"
108,https://test-ufl.pantheonsite.io/local-history/blog/family-history-bb-blaisdells-and-buseys,Family History B&B: the Blaisdells and the Buseys | Urbana Free Library,serious,link-name,Ensure links have discernible text,Links must have discernible text,https://dequeuniversity.com/rules/axe/4.10/link-name?application=axeAPI,"<a href=""https://www.instagram.com/urbanafreelibrary/"" target=""_blank"" alt=""instagram""><img alt="""" class=""adaptive-image"" src=""/themes/custom/ufl/assets/images/instagram.png"" typeof=""foaf:Image""></a>"
108,https://test-ufl.pantheonsite.io/local-history/blog/family-history-bb-blaisdells-and-buseys,Family History B&B: the Blaisdells and the Buseys | Urbana Free Library,serious,link-name,Ensure links have discernible text,Links must have discernible text,https://dequeuniversity.com/rules/axe/4.10/link-name?application=axeAPI,"<a href=""https://twitter.com/search?f=tweets&amp;vertical=default&amp;q=urbanafree"" target=""_blank"" alt=""twitter""><img alt="""" class=""adaptive-image"" src=""/themes/custom/ufl/assets/images/twitter.png"" typeof=""foaf:Image""></a>"
108,https://test-ufl.pantheonsite.io/local-history/blog/family-history-bb-blaisdells-and-buseys,Family History B&B: the Blaisdells and the Buseys | Urbana Free Library,serious,link-name,Ensure links have discernible text,Links must have discernible text,https://dequeuniversity.com/rules/axe/4.10/link-name?application=axeAPI,"<a href=""http://www.flickr.com/photos/98945443@N05"" target=""_blank"" alt=""flickr""><img alt="""" class=""adaptive-image"" src=""/themes/custom/ufl/assets/images/flickr.png"" typeof=""foaf:Image""></a>"
109,https://test-ufl.pantheonsite.io/local-history/blog/voices-selma-community-protests-and-collective-change,The Voices of Selma: Community Protests and Collective Change | Urbana Free Library,serious,frame-title,Ensure <iframe> and <frame> elements have an accessible name,Frames must have an accessible name,https://dequeuniversity.com/rules/axe/4.10/frame-title?application=axeAPI,"<iframe src=""https://urbanafreelibrary.libnet.info/widget?id=15863&amp;style=1168&amp;location=1672"" data-widgetid=""15863"" data-client=""urbanafreelibrary"" scrolling=""no"" style=""overflow: hidden;"" marginheight=""0"" class=""widgetframepreview"" onload=""resizeIframe(this)"" width=""100%"" height=""600"" frameborder=""0"">"
109,https://test-ufl.pantheonsite.io/local-history/blog/voices-selma-community-protests-and-collective-change,The Voices of Selma: Community Protests and Collective Change | Urbana Free Library,critical,image-alt,Ensure <img> elements have alternative text or a role of none or presentation,Images must have alternative text,https://dequeuniversity.com/rules/axe/4.10/image-alt?application=axeAPI,"<img class=""WACImage SCXW172298525 BCX0 align-center"" style=""-webkit-tap-highlight-color:transparent;-webkit-text-stroke-width:0px;-webkit-user-drag:none;background-color:rgb(255, 255, 255);border-image:initial;border:medium none currentcolor;color:rgb(0, 0, 0);font-family:&quot;Segoe UI&quot;, &quot;Segoe UI Web&quot;, Arial, Verdana, sans-serif;font-size:12px;font-style:normal;font-variant-caps:normal;font-variant-ligatures:normal;font-weight:400;letter-spacing:normal;margin:0px;orphans:2;padding:0px;text-align:center;text-decoration-color:initial;text-decoration-style:initial;text-decoration-thickness:initial;text-indent:0px;text-transform:none;user-select:text;vertical-align:baseline;white-space:pre !important;widows:2;word-spacing:0px;"" src=""/sites/default/files/inline-images/image_56.png"" data-entity-uuid=""5691d7fc-70e9-45d7-98a8-64a43d9e4668"" data-entity-type=""file"" width=""284"" height=""258"" unselectable=""on"" uploadprocessed=""true"" loading=""lazy"">"
109,https://test-ufl.pantheonsite.io/local-history/blog/voices-selma-community-protests-and-collective-change,The Voices of Selma: Community Protests and Collective Change | Urbana Free Library,moderate,landmark-unique,Ensure landmarks are unique,Landmarks should have a unique role or role/label/title (i.e. accessible name) combination,https://dequeuniversity.com/rules/axe/4.10/landmark-unique?application=axeAPI,"<div role=""navigation"" aria-label=""Mobile navigation"" class=""region region-mobile-navigation"" id=""region-mobile-navigation"">"
109,https://test-ufl.pantheonsite.io/local-history/blog/voices-selma-community-protests-and-collective-change,The Voices of Selma: Community Protests and Collective Change | Urbana Free Library,serious,link-name,Ensure links have discernible text,Links must have discernible text,https://dequeuniversity.com/rules/axe/4.10/link-name?application=axeAPI,"<a href=""https://www.facebook.com/UrbanaFreeLibrary"" target=""_blank"" alt=""facebook""><img alt="""" class=""adaptive-image"" src=""/themes/custom/ufl/assets/images/facebook.png"" typeof=""foaf:Image""></a>"
109,https://test-ufl.pantheonsite.io/local-history/blog/voices-selma-community-protests-and-collective-change,The Voices of Selma: Community Protests and Collective Change | Urbana Free Library,serious,link-name,Ensure links have discernible text,Links must have discernible text,https://dequeuniversity.com/rules/axe/4.10/link-name?application=axeAPI,"<a href=""https://www.instagram.com/urbanafreelibrary/"" target=""_blank"" alt=""instagram""><img alt="""" class=""adaptive-image"" src=""/themes/custom/ufl/assets/images/instagram.png"" typeof=""foaf:Image""></a>"
109,https://test-ufl.pantheonsite.io/local-history/blog/voices-selma-community-protests-and-collective-change,The Voices of Selma: Community Protests and Collective Change | Urbana Free Library,serious,link-name,Ensure links have discernible text,Links must have discernible text,https://dequeuniversity.com/rules/axe/4.10/link-name?application=axeAPI,"<a href=""https://twitter.com/search?f=tweets&amp;vertical=default&amp;q=urbanafree"" target=""_blank"" alt=""twitter""><img alt="""" class=""adaptive-image"" src=""/themes/custom/ufl/assets/images/twitter.png"" typeof=""foaf:Image""></a>"
109,https://test-ufl.pantheonsite.io/local-history/blog/voices-selma-community-protests-and-collective-change,The Voices of Selma: Community Protests and Collective Change | Urbana Free Library,serious,link-name,Ensure links have discernible text,Links must have discernible text,https://dequeuniversity.com/rules/axe/4.10/link-name?application=axeAPI,"<a href=""http://www.flickr.com/photos/98945443@N05"" target=""_blank"" alt=""flickr""><img alt="""" class=""adaptive-image"" src=""/themes/custom/ufl/assets/images/flickr.png"" typeof=""foaf:Image""></a>"
11,https://test-ufl.pantheonsite.io/ebooks-more/audiobooks,Audiobooks | Urbana Free Library,moderate,landmark-unique,Ensure landmarks are unique,Landmarks should have a unique role or role/label/title (i.e. accessible name) combination,https://dequeuniversity.com/rules/axe/4.10/landmark-unique?application=axeAPI,"<div role=""navigation"" aria-label=""Mobile navigation"" class=""region region-mobile-navigation"" id=""region-mobile-navigation"">"
11,https://test-ufl.pantheonsite.io/ebooks-more/audiobooks,Audiobooks | Urbana Free Library,serious,link-name,Ensure links have discernible text,Links must have discernible text,https://dequeuniversity.com/rules/axe/4.10/link-name?application=axeAPI,"<a href=""https://www.facebook.com/UrbanaFreeLibrary"" target=""_blank"" alt=""facebook""><img alt="""" class=""adaptive-image"" src=""/themes/custom/ufl/assets/images/facebook.png"" typeof=""foaf:Image""></a>"
11,https://test-ufl.pantheonsite.io/ebooks-more/audiobooks,Audiobooks | Urbana Free Library,serious,link-name,Ensure links have discernible text,Links must have discernible text,https://dequeuniversity.com/rules/axe/4.10/link-name?application=axeAPI,"<a href=""https://www.instagram.com/urbanafreelibrary/"" target=""_blank"" alt=""instagram""><img alt="""" class=""adaptive-image"" src=""/themes/custom/ufl/assets/images/instagram.png"" typeof=""foaf:Image""></a>"
11,https://test-ufl.pantheonsite.io/ebooks-more/audiobooks,Audiobooks | Urbana Free Library,serious,link-name,Ensure links have discernible text,Links must have discernible text,https://dequeuniversity.com/rules/axe/4.10/link-name?application=axeAPI,"<a href=""https://twitter.com/search?f=tweets&amp;vertical=default&amp;q=urbanafree"" target=""_blank"" alt=""twitter""><img alt="""" class=""adaptive-image"" src=""/themes/custom/ufl/assets/images/twitter.png"" typeof=""foaf:Image""></a>"
11,https://test-ufl.pantheonsite.io/ebooks-more/audiobooks,Audiobooks | Urbana Free Library,serious,link-name,Ensure links have discernible text,Links must have discernible text,https://dequeuniversity.com/rules/axe/4.10/link-name?application=axeAPI,"<a href=""http://www.flickr.com/photos/98945443@N05"" target=""_blank"" alt=""flickr""><img alt="""" class=""adaptive-image"" src=""/themes/custom/ufl/assets/images/flickr.png"" typeof=""foaf:Image""></a>"
110,https://test-ufl.pantheonsite.io/local-history/blog/exploring-1919-yearbook,Exploring a 1919 Yearbook | Urbana Free Library,serious,frame-title,Ensure <iframe> and <frame> elements have an accessible name,Frames must have an accessible name,https://dequeuniversity.com/rules/axe/4.10/frame-title?application=axeAPI,"<iframe src=""https://urbanafreelibrary.libnet.info/widget?id=15863&amp;style=1168&amp;location=1672"" data-widgetid=""15863"" data-client=""urbanafreelibrary"" scrolling=""no"" style=""overflow: hidden;"" marginheight=""0"" class=""widgetframepreview"" onload=""resizeIframe(this)"" width=""100%"" height=""600"" frameborder=""0"">"
110,https://test-ufl.pantheonsite.io/local-history/blog/exploring-1919-yearbook,Exploring a 1919 Yearbook | Urbana Free Library,critical,image-alt,Ensure <img> elements have alternative text or a role of none or presentation,Images must have alternative text,https://dequeuniversity.com/rules/axe/4.10/image-alt?application=axeAPI,"<img class=""WACImage SCXW244173731 BCX0 align-center"" style=""-webkit-tap-highlight-color:transparent;-webkit-text-stroke-width:0px;-webkit-user-drag:none;background-color:rgb(255, 255, 255);border-image:initial;border:medium none currentcolor;color:rgb(0, 0, 0);font-family:&quot;Segoe UI&quot;, &quot;Segoe UI Web&quot;, Arial, Verdana, sans-serif;font-size:12px;font-style:normal;font-variant-caps:normal;font-variant-ligatures:normal;font-weight:400;letter-spacing:normal;margin:0px;orphans:2;padding:0px;text-align:left;text-decoration-color:initial;text-decoration-style:initial;text-decoration-thickness:initial;text-indent:0px;text-transform:none;user-select:text;vertical-align:baseline;white-space:pre !important;widows:2;word-spacing:0px;"" src=""/sites/default/files/inline-images/image_44.png"" data-entity-uuid=""4128ce8a-1caf-4161-bdb3-41e985c6e203"" data-entity-type=""file"" width=""211"" height=""338"" unselectable=""on"" uploadprocessed=""true"" loading=""lazy"">"
110,https://test-ufl.pantheonsite.io/local-history/blog/exploring-1919-yearbook,Exploring a 1919 Yearbook | Urbana Free Library,critical,image-alt,Ensure <img> elements have alternative text or a role of none or presentation,Images must have alternative text,https://dequeuniversity.com/rules/axe/4.10/image-alt?application=axeAPI,"<img class=""WACImage SCXW244173731 BCX0 align-center"" style=""-webkit-tap-highlight-color:transparent;-webkit-text-stroke-width:0px;-webkit-user-drag:none;background-color:rgb(255, 255, 255);border-image:initial;border:medium none currentcolor;color:rgb(0, 0, 0);font-family:&quot;Segoe UI&quot;, &quot;Segoe UI Web&quot;, Arial, Verdana, sans-serif;font-size:12px;font-style:normal;font-variant-caps:normal;font-variant-ligatures:normal;font-weight:400;letter-spacing:normal;margin:0px;orphans:2;padding:0px;text-align:left;text-decoration-color:initial;text-decoration-style:initial;text-decoration-thickness:initial;text-indent:0px;text-transform:none;user-select:text;vertical-align:baseline;white-space:pre !important;widows:2;word-spacing:0px;"" src=""/sites/default/files/inline-images/image_45.png"" data-entity-uuid=""efc21252-48dd-49ed-974b-96a268df0182"" data-entity-type=""file"" width=""480"" height=""384"" unselectable=""on"" uploadprocessed=""true"" loading=""lazy"">"
